Sample_number,Production_system,Scan_type,Freshness,X908.1,X914.294,X920.489,X926.683,X932.877,X939.072,X945.266,X951.46,X957.655,X963.849,X970.044,X976.238,X982.432,X988.627,X994.821,X1001.015,X1007.21,X1013.404,X1019.598,X1025.793,X1031.987,X1038.181,X1044.376,X1050.57,X1056.764,X1062.959,X1069.153,X1075.348,X1081.542,X1087.736,X1093.931,X1100.125,X1106.319,X1112.514,X1118.708,X1124.902,X1131.097,X1137.291,X1143.485,X1149.68,X1155.874,X1162.069,X1168.263,X1174.457,X1180.652,X1186.846,X1193.04,X1199.235,X1205.429,X1211.623,X1217.818,X1224.012,X1230.206,X1236.401,X1242.595,X1248.789,X1254.984,X1261.178,X1267.373,X1273.567,X1279.761,X1285.956,X1292.15,X1298.344,X1304.539,X1310.733,X1316.927,X1323.122,X1329.316,X1335.51,X1341.705,X1347.899,X1354.094,X1360.288,X1366.482,X1372.677,X1378.871,X1385.065,X1391.26,X1397.454,X1403.648,X1409.843,X1416.037,X1422.231,X1428.426,X1434.62,X1440.814,X1447.009,X1453.203,X1459.398,X1465.592,X1471.786,X1477.981,X1484.175,X1490.369,X1496.564,X1502.758,X1508.952,X1515.147,X1521.341,X1527.535,X1533.73,X1539.924,X1546.119,X1552.313,X1558.507,X1564.702,X1570.896,X1577.09,X1583.285,X1589.479,X1595.673,X1601.868,X1608.062,X1614.256,X1620.451,X1626.645,X1632.839,X1639.034,X1645.228,X1651.423,X1657.617,X1663.811,X1670.006,X1676.2
377474,MAR,0,0,0.9092432,0.8663232,0.8334064,0.8032555,0.782903,0.774333,0.7769716,0.7908753,0.8114079,0.8264742,0.834659,0.8395695,0.8407097,0.8411213,0.8368791,0.8335441,0.8295674,0.8273761,0.8151227,0.8059173,0.7972533,0.7880315,0.7813598,0.7750708,0.7705888,0.7677927,0.7661132,0.7669783,0.7701721,0.7753361,0.7828789,0.7916001,0.8006008,0.8102898,0.822717,0.842032,0.8721934,0.9151819,0.9647738,1.008438,1.03943,1.061911,1.079075,1.093143,1.104077,1.113769,1.118518,1.121561,1.122284,1.120894,1.116409,1.112568,1.109012,1.10549,1.102349,1.099185,1.097074,1.096748,1.097725,1.10101,1.105775,1.112526,1.12223,1.135181,1.151613,1.171179,1.193599,1.21836,1.24471,1.271053,1.295374,1.317867,1.337289,1.355606,1.377277,1.404902,1.441335,1.485273,1.530838,1.568825,1.596207,1.615945,1.62934,1.63775,1.64559,1.651474,1.656028,1.659172,1.661536,1.662034,1.662531,1.663034,1.661355,1.660072,1.657273,1.654157,1.65078,1.646982,1.643943,1.640867,1.638778,1.633296,1.627145,1.621199,1.615512,1.611389,1.606574,1.600803,1.596537,1.591308,1.587086,1.582504,1.578488,1.574284,1.570262,1.566547,1.561871,1.558228,1.554657,1.551783,1.548863,1.546598,1.544293,1.542785,1.542293
377469,MAR,1,0,1.049309,1.010884,1.003454,0.9455798,0.9255161,0.9042484,0.9419388,0.9382414,0.9319506,0.9758927,0.9749374,0.9733629,0.9775052,0.9683513,0.9712561,0.9660285,0.9730334,0.9780176,0.9638106,0.944354,0.9707898,0.9388906,0.9270358,0.922839,0.9255427,0.9159709,0.9081348,0.9141942,0.9165258,0.9208658,0.9298622,0.9341345,0.9450173,0.94769,0.9694493,0.9818195,0.9966014,1.02771,1.058856,1.089165,1.115404,1.126643,1.137133,1.146084,1.15378,1.160054,1.162908,1.165354,1.168104,1.162027,1.164365,1.161939,1.160032,1.156528,1.155733,1.156005,1.154543,1.155306,1.151929,1.153582,1.161952,1.161265,1.16399,1.176894,1.186107,1.198294,1.211479,1.222751,1.237064,1.248561,1.259085,1.27046,1.280843,1.291529,1.303578,1.318547,1.336073,1.352697,1.373106,1.398778,1.415612,1.428099,1.436253,1.437394,1.442932,1.449104,1.446127,1.44739,1.451554,1.450791,1.452618,1.45467,1.451185,1.452944,1.446868,1.440683,1.437201,1.436694,1.431442,1.430384,1.437506,1.434558,1.422798,1.417483,1.412706,1.414316,1.405658,1.405164,1.399651,1.397606,1.395576,1.39331,1.395432,1.39029,1.390843,1.385948,1.38391,1.382134,1.379051,1.382211,1.384475,1.381111,1.389135,1.400518,1.405008
373389,2 stars,1,1,0.9824382,0.9486749,0.9236891,0.9069946,0.8842013,0.8771842,0.8756025,0.8898438,0.9087427,0.9190989,0.9301154,0.9329508,0.9353192,0.9360238,0.9304911,0.9283698,0.9238719,0.924118,0.9109746,0.9039775,0.8894612,0.8866445,0.8837303,0.8807729,0.8772398,0.875646,0.8769903,0.8789828,0.8820846,0.8866965,0.8913472,0.8978494,0.9045762,0.9114773,0.9189177,0.9349627,0.9590378,0.9888883,1.022234,1.04903,1.065743,1.078305,1.087771,1.093904,1.09905,1.103946,1.1065,1.108491,1.109234,1.109519,1.108309,1.106274,1.104165,1.101941,1.100621,1.098673,1.098124,1.098466,1.100325,1.102166,1.103837,1.108019,1.113355,1.11886,1.12708,1.136813,1.148256,1.160899,1.172896,1.185312,1.197213,1.207762,1.216839,1.225871,1.235746,1.246578,1.260455,1.276526,1.291529,1.302326,1.30984,1.315241,1.319525,1.323511,1.326072,1.327708,1.330052,1.331158,1.331611,1.332972,1.333794,1.334529,1.334576,1.334501,1.334856,1.333783,1.332971,1.330734,1.329113,1.327415,1.325532,1.321772,1.318389,1.314681,1.312105,1.308602,1.306986,1.304257,1.302693,1.30096,1.298712,1.297287,1.29599,1.294672,1.293024,1.292478,1.291868,1.291113,1.290761,1.290221,1.291445,1.293366,1.292509,1.292408,1.29265
377470,MAR,1,1,0.9593678,0.9176941,0.8884104,0.8597126,0.8363118,0.8267463,0.8340437,0.8427971,0.8575109,0.8745717,0.8816005,0.8848794,0.8890179,0.8871646,0.8855411,0.8812105,0.8801999,0.8848287,0.8700833,0.8577264,0.8530976,0.8433673,0.8365104,0.8318027,0.8286138,0.8256422,0.8233578,0.8255807,0.8275739,0.8325631,0.8378367,0.8448303,0.8523614,0.8596829,0.8706395,0.8874069,0.9098953,0.9423371,0.9790511,1.011285,1.035407,1.051555,1.063273,1.072756,1.081215,1.088784,1.092859,1.09593,1.09728,1.096022,1.093413,1.090445,1.087535,1.084764,1.082381,1.080426,1.078609,1.078534,1.078863,1.080956,1.085648,1.090215,1.096957,1.107008,1.118653,1.132758,1.149257,1.166949,1.186163,1.204936,1.222446,1.238683,1.253699,1.269227,1.286836,1.308841,1.338234,1.37595,1.418646,1.458855,1.488701,1.510067,1.525055,1.534199,1.541908,1.547312,1.550129,1.553776,1.55633,1.556609,1.555797,1.554227,1.550928,1.549696,1.544729,1.539453,1.534756,1.529929,1.524254,1.521137,1.520302,1.512597,1.501035,1.492646,1.485259,1.479267,1.47282,1.467005,1.461443,1.455509,1.450302,1.445171,1.441463,1.436079,1.432766,1.428359,1.425026,1.421779,1.418166,1.415508,1.414241,1.411995,1.412224,1.413742,1.415338
377474,MAR,2,0,0.9650503,0.924449,0.9026386,0.8675321,0.8494335,0.8362066,0.8514724,0.8609697,0.8715317,0.8978269,0.9023711,0.9067783,0.9086398,0.9055194,0.9050965,0.9012024,0.9043787,0.9179558,0.8949912,0.8772659,0.8784184,0.8620566,0.8527978,0.8468291,0.8454685,0.8398095,0.8349963,0.838001,0.8410582,0.846322,0.8547636,0.8620447,0.8712081,0.8794683,0.895575,0.9162698,0.9408434,0.9772779,1.018019,1.054125,1.080994,1.098959,1.112054,1.123615,1.133883,1.142874,1.146678,1.149461,1.150776,1.147734,1.146,1.142871,1.139676,1.136107,1.13341,1.131804,1.129755,1.130192,1.129618,1.131629,1.137556,1.140504,1.146024,1.157733,1.169895,1.184713,1.200946,1.217239,1.234984,1.251435,1.26695,1.281946,1.296039,1.31004,1.324582,1.340787,1.361011,1.385254,1.411602,1.436345,1.453027,1.4649,1.472907,1.475855,1.480167,1.484289,1.48389,1.486103,1.488648,1.48832,1.488597,1.490164,1.488203,1.488191,1.484626,1.480592,1.477645,1.476932,1.47422,1.475962,1.48245,1.479315,1.467966,1.461437,1.45673,1.455406,1.449608,1.448381,1.444127,1.44171,1.439402,1.436953,1.436779,1.432393,1.431253,1.427479,1.42538,1.423287,1.42127,1.421978,1.423451,1.422743,1.426563,1.431571,1.435044
377454,CF,0,0,1.160719,1.115401,1.091666,1.043009,1.014671,0.9974298,1.029016,1.031646,1.03828,1.081119,1.082522,1.084742,1.089225,1.081713,1.084497,1.077362,1.086832,1.110581,1.074452,1.047299,1.066078,1.035324,1.023905,1.01751,1.019283,1.00974,1.003805,1.010002,1.014137,1.020444,1.030964,1.039035,1.050582,1.058434,1.081734,1.108338,1.134599,1.178173,1.228999,1.275957,1.316477,1.338508,1.355563,1.372301,1.383199,1.393044,1.396406,1.400845,1.403159,1.395103,1.394788,1.391034,1.38782,1.383388,1.382277,1.382069,1.379912,1.380728,1.377398,1.380463,1.393341,1.395806,1.40328,1.424336,1.442003,1.465089,1.489965,1.514006,1.543107,1.568313,1.590894,1.61521,1.637611,1.659979,1.683955,1.708251,1.737201,1.764686,1.794463,1.827399,1.843341,1.851193,1.855619,1.849152,1.851087,1.858512,1.852692,1.855941,1.861953,1.86033,1.861176,1.864799,1.860207,1.866205,1.859382,1.85539,1.854015,1.857532,1.856024,1.860821,1.884636,1.881876,1.856804,1.845992,1.840462,1.845927,1.835431,1.838678,1.831542,1.828392,1.824349,1.820928,1.822853,1.815968,1.818429,1.813447,1.812254,1.810849,1.803884,1.805206,1.805433,1.794321,1.800285,1.809059,1.803692
377479,STD,1,1,0.8226627,0.782203,0.7527333,0.7285593,0.7101289,0.7045283,0.7095687,0.728594,0.7501459,0.7649819,0.7741142,0.7787298,0.7805597,0.7793471,0.7748401,0.7700775,0.767017,0.7725785,0.7519485,0.7372062,0.7233297,0.7146907,0.7069606,0.6996713,0.6938611,0.6898411,0.6887624,0.6895241,0.6928551,0.6982671,0.7057416,0.7145668,0.7245209,0.7350755,0.7475146,0.7710246,0.8026831,0.8455554,0.8957397,0.9391289,0.9686683,0.9888344,1.003131,1.014082,1.024176,1.032468,1.038083,1.040973,1.042788,1.041851,1.037666,1.031823,1.026889,1.022632,1.018734,1.015158,1.012269,1.011388,1.012134,1.014895,1.019419,1.026489,1.035839,1.047448,1.06244,1.080123,1.100386,1.122494,1.14524,1.16774,1.18807,1.206399,1.223014,1.239819,1.257945,1.278281,1.305058,1.337579,1.36956,1.394023,1.410513,1.421833,1.429539,1.434575,1.437941,1.440336,1.442731,1.443996,1.444519,1.445071,1.445181,1.444285,1.442564,1.44113,1.439092,1.437581,1.435369,1.432474,1.430635,1.430684,1.433836,1.428675,1.420312,1.413733,1.40878,1.404055,1.400744,1.396435,1.393001,1.389917,1.386461,1.383203,1.37965,1.376527,1.37315,1.370719,1.367665,1.365564,1.36302,1.360895,1.359253,1.357897,1.356393,1.355715,1.355818
378340,CF,0,1,1.043293,1.00142,0.9766831,0.9456175,0.931419,0.9241874,0.9349657,0.9470736,0.9651645,0.9877946,0.9950501,0.9981487,1.001211,0.9995794,0.9960742,0.9946115,0.9982696,1.015559,0.9870766,0.9713513,0.968287,0.9547601,0.9477311,0.9432341,0.941238,0.9377176,0.9369029,0.9393646,0.9430152,0.9493315,0.9579663,0.9655634,0.9758247,0.9851943,1.000675,1.024463,1.05132,1.086902,1.129441,1.167612,1.194952,1.211856,1.224361,1.235653,1.245167,1.251794,1.255273,1.257175,1.257079,1.253801,1.252975,1.251824,1.249581,1.247976,1.245961,1.244271,1.243101,1.243469,1.244361,1.247202,1.252997,1.258334,1.266065,1.277342,1.28999,1.305574,1.322942,1.340693,1.35903,1.376387,1.392942,1.409038,1.423513,1.437562,1.452246,1.466412,1.482899,1.503576,1.525556,1.543385,1.554075,1.561957,1.568622,1.572054,1.574829,1.578226,1.579761,1.581614,1.584256,1.584706,1.584332,1.58524,1.583799,1.584441,1.583258,1.581571,1.579811,1.579199,1.577974,1.581851,1.589512,1.586267,1.576509,1.570876,1.567101,1.566556,1.563228,1.56227,1.560218,1.558257,1.556244,1.554307,1.553918,1.552157,1.551431,1.550117,1.549068,1.547587,1.546158,1.545694,1.54676,1.544838,1.546895,1.549505,1.550597
372738,CONV,2,0,1.100786,1.080678,1.070531,1.055333,1.041086,1.034725,1.042526,1.047533,1.054742,1.07093,1.076213,1.079682,1.082922,1.083985,1.079872,1.077392,1.078756,1.080888,1.071333,1.061932,1.063877,1.054,1.04983,1.044047,1.041401,1.038558,1.03536,1.037762,1.038082,1.03932,1.041941,1.044374,1.048582,1.051508,1.058194,1.065336,1.075847,1.090159,1.105922,1.119726,1.128657,1.133521,1.136962,1.140678,1.143517,1.145436,1.147632,1.148101,1.148249,1.147613,1.14726,1.146126,1.143938,1.142225,1.141043,1.140237,1.139475,1.13877,1.137763,1.138545,1.139994,1.140194,1.141612,1.144788,1.147887,1.151241,1.154055,1.157325,1.160819,1.16343,1.166346,1.169588,1.172191,1.174811,1.177532,1.180185,1.183361,1.186634,1.190142,1.19342,1.195228,1.197234,1.198134,1.198305,1.199024,1.199175,1.199206,1.199479,1.200017,1.200216,1.20021,1.201047,1.200988,1.201465,1.201584,1.201285,1.200908,1.200749,1.200313,1.200377,1.20175,1.201379,1.19998,1.199012,1.198775,1.199076,1.1986,1.198277,1.197885,1.197192,1.196395,1.195706,1.195369,1.195067,1.194921,1.194562,1.194632,1.193932,1.193848,1.193678,1.194063,1.193709,1.193897,1.194833,1.194999
372740,CONV,0,0,0.9300219,0.8850965,0.8517984,0.8260879,0.8015074,0.7928548,0.7970253,0.8181195,0.8415838,0.8575612,0.8708071,0.876367,0.8784557,0.881593,0.8767707,0.8742508,0.8693938,0.8639795,0.8523147,0.8430694,0.8336117,0.8254265,0.8189918,0.8119969,0.8071221,0.8042691,0.8042849,0.8056284,0.8091693,0.8153798,0.8230273,0.8324333,0.8404043,0.8503122,0.8636311,0.8836279,0.9147099,0.9604705,1.0116,1.055283,1.086719,1.107135,1.123963,1.136767,1.147433,1.154882,1.158395,1.158832,1.157753,1.156561,1.155102,1.152809,1.15068,1.147935,1.145581,1.143327,1.141687,1.141008,1.142349,1.146677,1.152665,1.159467,1.168564,1.181412,1.197249,1.214996,1.235409,1.258515,1.282319,1.305325,1.326768,1.345102,1.360909,1.377035,1.394202,1.415368,1.442042,1.470951,1.498346,1.520338,1.534362,1.543129,1.549026,1.553761,1.558372,1.562187,1.563584,1.564164,1.56643,1.567263,1.56821,1.568179,1.569163,1.568648,1.567919,1.567024,1.566214,1.565729,1.56483,1.563832,1.563463,1.561211,1.558123,1.555263,1.554328,1.552238,1.550482,1.548783,1.545702,1.543017,1.540651,1.537955,1.537193,1.535257,1.532542,1.530466,1.528996,1.526675,1.524635,1.522704,1.521194,1.51978,1.519208,1.517639,1.517983
372755,2 stars,0,1,1.017909,0.9769943,0.9511367,0.9098728,0.8855492,0.8714506,0.8892925,0.8960843,0.9064096,0.9331297,0.9379824,0.9391441,0.9444648,0.9401495,0.9394073,0.9326955,0.9318684,0.9319261,0.9214185,0.9076416,0.9171327,0.8983112,0.8885527,0.8851465,0.8849682,0.8790244,0.8765869,0.8807475,0.8842837,0.8896013,0.8977581,0.9049165,0.9157059,0.9223817,0.9383618,0.9549868,0.9803677,1.021243,1.063637,1.10245,1.131599,1.149121,1.161715,1.173605,1.18227,1.190271,1.192103,1.193353,1.193231,1.188541,1.187566,1.186452,1.18444,1.181465,1.180199,1.179926,1.178927,1.179196,1.178643,1.181452,1.189633,1.193502,1.199996,1.213684,1.227758,1.245126,1.263791,1.283245,1.305287,1.325238,1.34374,1.36131,1.376798,1.391783,1.408818,1.43083,1.459409,1.489261,1.520386,1.550814,1.570046,1.582923,1.592201,1.595271,1.599666,1.605008,1.604749,1.606055,1.609102,1.609454,1.609172,1.610229,1.607107,1.608151,1.60482,1.600981,1.598262,1.598081,1.592673,1.590407,1.592248,1.588708,1.580299,1.576294,1.570969,1.571004,1.564615,1.563695,1.557425,1.554641,1.551558,1.547517,1.547379,1.542039,1.541239,1.537766,1.535189,1.532722,1.530264,1.530948,1.529553,1.526558,1.530952,1.535997,1.540146
377452,FR,1,0,1.010834,0.9754257,0.9463823,0.9240845,0.9056292,0.8982203,0.9021846,0.9153928,0.9325433,0.943033,0.9531766,0.9604745,0.9619595,0.9652477,0.9640756,0.9610156,0.9639252,0.9811922,0.9549394,0.9428093,0.9312419,0.9254439,0.9210703,0.9154693,0.9118569,0.9102526,0.911247,0.9113954,0.9136732,0.9179044,0.9226478,0.9300227,0.9371287,0.9454393,0.9549959,0.9760579,0.9978927,1.024682,1.05892,1.08835,1.108771,1.123558,1.13552,1.14486,1.15301,1.159048,1.16203,1.163488,1.164429,1.163815,1.161164,1.159718,1.158757,1.157615,1.156409,1.154457,1.153674,1.153353,1.15407,1.156102,1.159107,1.164318,1.170684,1.177701,1.187038,1.19803,1.210387,1.224486,1.239136,1.253757,1.266882,1.27874,1.289785,1.300348,1.310803,1.322584,1.338915,1.35968,1.381791,1.398856,1.410033,1.417312,1.422828,1.426891,1.430266,1.432848,1.436281,1.438189,1.43853,1.438854,1.437697,1.436572,1.435703,1.434564,1.434374,1.433521,1.433206,1.431228,1.429743,1.430818,1.433829,1.428948,1.422686,1.417154,1.414542,1.412377,1.410939,1.408623,1.406958,1.4046,1.401901,1.39895,1.396396,1.394235,1.392458,1.392134,1.391108,1.390443,1.38994,1.388182,1.38808,1.3879,1.385635,1.383636,1.382752
374475,1 Star,0,0,0.9078993,0.8678535,0.834225,0.8074147,0.783564,0.7750881,0.7777039,0.794343,0.8158047,0.8288231,0.8401489,0.8461866,0.8503656,0.8528905,0.8502021,0.8473973,0.8413882,0.8367164,0.8286889,0.8229787,0.8119075,0.8072565,0.8023342,0.7970634,0.7923881,0.7905212,0.7908805,0.7922357,0.7957035,0.8014207,0.8076285,0.8157751,0.8236547,0.8328385,0.8424732,0.8590869,0.8874525,0.9272648,0.9715818,1.009883,1.037591,1.058152,1.073339,1.086161,1.095428,1.103341,1.10782,1.109035,1.109319,1.108917,1.107067,1.106,1.105446,1.104105,1.102355,1.100409,1.099233,1.099219,1.101022,1.104194,1.108785,1.116153,1.12513,1.136151,1.150245,1.166911,1.186347,1.207717,1.229424,1.251684,1.271968,1.289025,1.304459,1.319564,1.336459,1.358526,1.388109,1.42283,1.457616,1.48647,1.507689,1.522428,1.532504,1.541845,1.547343,1.551363,1.554866,1.557662,1.559347,1.560796,1.560863,1.559904,1.559439,1.556215,1.55525,1.554083,1.551503,1.548115,1.545634,1.542863,1.539074,1.535124,1.532116,1.527411,1.524605,1.51987,1.517276,1.512884,1.509923,1.506453,1.503814,1.500963,1.497972,1.4958,1.492215,1.490916,1.488182,1.48593,1.484223,1.480799,1.478452,1.478506,1.475584,1.474411,1.473264
378336,CF,1,0,0.9942698,0.9688399,0.9417673,0.9301022,0.9162064,0.9136168,0.914913,0.9338254,0.9555905,0.9648002,0.9745243,0.9808004,0.9851704,0.9863759,0.9844576,0.98116,0.9776623,0.9745173,0.9660918,0.960134,0.9458182,0.9453775,0.9413639,0.9369637,0.9311643,0.9299466,0.9304814,0.9305294,0.9337277,0.9392242,0.9449011,0.9523543,0.9596195,0.9690286,0.9780501,0.9945009,1.019907,1.052178,1.087619,1.116521,1.136184,1.150557,1.159877,1.167309,1.174284,1.179329,1.183122,1.183106,1.182514,1.180942,1.178518,1.177184,1.175978,1.175345,1.173815,1.171099,1.168976,1.168774,1.170514,1.172798,1.175099,1.179845,1.185264,1.190544,1.198727,1.208774,1.220069,1.232988,1.244917,1.256441,1.266725,1.275266,1.283343,1.291147,1.29933,1.30949,1.322842,1.337427,1.350439,1.36016,1.367611,1.372822,1.377218,1.381274,1.38277,1.383084,1.383196,1.382236,1.381405,1.381292,1.381178,1.381524,1.382382,1.381883,1.381333,1.378676,1.376158,1.373401,1.370675,1.369449,1.368675,1.368517,1.368425,1.367894,1.366208,1.362096,1.359725,1.355204,1.351993,1.34948,1.348346,1.347892,1.347848,1.348982,1.347824,1.347025,1.344444,1.341337,1.338483,1.334105,1.331361,1.330207,1.328313,1.326412,1.326256
377458,CF,0,0,0.8682224,0.8229965,0.791832,0.7550369,0.732196,0.7198406,0.7322921,0.7427149,0.7574483,0.7793064,0.7859188,0.7892438,0.7930176,0.7896118,0.7895092,0.7854692,0.785875,0.7949136,0.7726763,0.757932,0.7561182,0.7428235,0.7346947,0.7289124,0.7261991,0.7214602,0.7192627,0.7217106,0.7249935,0.7306623,0.7387965,0.7463244,0.7559246,0.7645782,0.779846,0.801484,0.8286195,0.8676896,0.9133393,0.9540888,0.9845622,1.004543,1.020175,1.032312,1.042537,1.051489,1.054884,1.057303,1.05846,1.055987,1.054308,1.052355,1.049711,1.047052,1.045545,1.044142,1.041609,1.041842,1.04206,1.044858,1.051559,1.057067,1.065582,1.079292,1.094622,1.112975,1.134086,1.15673,1.181421,1.20472,1.226233,1.246553,1.265812,1.284881,1.304873,1.329109,1.360844,1.398973,1.439397,1.475489,1.499846,1.517215,1.528221,1.533518,1.539851,1.546048,1.547861,1.551255,1.554479,1.555472,1.555836,1.555629,1.552184,1.552307,1.548707,1.54495,1.541951,1.539697,1.536428,1.537227,1.54459,1.538315,1.524158,1.515651,1.509241,1.506618,1.499997,1.497017,1.491598,1.487924,1.483396,1.478751,1.476766,1.471211,1.469824,1.465641,1.463138,1.460489,1.456806,1.455507,1.45453,1.452125,1.453627,1.457655,1.459656
377474,MAR,0,0,0.9143385,0.868665,0.835573,0.8042548,0.7845717,0.7758149,0.7798315,0.7976654,0.8174127,0.8343401,0.8416539,0.8481949,0.8490034,0.8496872,0.8460719,0.8418327,0.8369157,0.8348243,0.8216315,0.8124166,0.8029679,0.7940508,0.7870517,0.7803983,0.7762617,0.7727722,0.7723028,0.7736477,0.7769542,0.7828403,0.7905992,0.7997982,0.8100708,0.8207842,0.833746,0.8545346,0.8866448,0.9322531,0.9836754,1.029054,1.061791,1.084467,1.100678,1.113503,1.12412,1.133216,1.138457,1.14125,1.141544,1.140455,1.135681,1.132516,1.129366,1.12581,1.122912,1.120282,1.118194,1.117763,1.118873,1.122606,1.128094,1.135369,1.145316,1.158857,1.175724,1.195357,1.218106,1.243818,1.271116,1.297832,1.322227,1.344217,1.363792,1.382527,1.404127,1.432879,1.470955,1.516774,1.565288,1.606982,1.637922,1.660672,1.676918,1.687047,1.694052,1.701067,1.705654,1.709072,1.712588,1.71346,1.714719,1.713982,1.711466,1.70847,1.704163,1.700024,1.695473,1.690465,1.685395,1.680547,1.677878,1.669112,1.661922,1.653798,1.647175,1.641021,1.634779,1.628286,1.622326,1.617173,1.611627,1.606623,1.601364,1.596568,1.59132,1.586797,1.581354,1.577841,1.574007,1.570315,1.565135,1.562676,1.559621,1.557655,1.556321
378323,STD,0,1,0.8259338,0.7843859,0.753244,0.7266013,0.7061951,0.6989931,0.7052679,0.7211381,0.7411395,0.7556275,0.7656754,0.7699478,0.7718896,0.7713219,0.766762,0.7625461,0.7582798,0.7579944,0.7434565,0.7326826,0.7238858,0.7145417,0.7081173,0.7024002,0.6980106,0.6947914,0.6942691,0.6952655,0.6982148,0.703443,0.7109295,0.7190049,0.7278922,0.7376249,0.7501178,0.771087,0.8015912,0.8448325,0.8947338,0.938526,0.9688323,0.9903709,1.005479,1.016452,1.026452,1.034045,1.039104,1.041209,1.040808,1.038897,1.033427,1.028356,1.023809,1.020219,1.017079,1.013918,1.011331,1.010931,1.01203,1.015757,1.021191,1.028364,1.038142,1.051041,1.067083,1.086036,1.108291,1.132962,1.158731,1.18427,1.208198,1.229852,1.249548,1.268861,1.290077,1.316122,1.349297,1.388418,1.426535,1.45586,1.475971,1.489187,1.497906,1.504595,1.508982,1.512107,1.514219,1.516107,1.518524,1.520291,1.52054,1.52049,1.520263,1.518791,1.516732,1.515485,1.513508,1.510938,1.509117,1.508813,1.509646,1.505009,1.4983,1.49187,1.486987,1.482489,1.478179,1.47411,1.469665,1.465821,1.461873,1.457757,1.4533,1.449694,1.446007,1.443128,1.439881,1.436442,1.433636,1.429546,1.427641,1.427004,1.426051,1.42631,1.427096
378319,STD,1,0,0.9942793,0.9665789,0.9468835,0.9328514,0.918842,0.9174331,0.9181876,0.9325789,0.9535154,0.9625419,0.9724578,0.9768641,0.9808493,0.9828506,0.9819831,0.9767225,0.9740276,0.976275,0.965524,0.9588571,0.9481434,0.9444841,0.9403149,0.9353336,0.9310138,0.9287614,0.9299404,0.9299168,0.9325718,0.9371462,0.9420742,0.950018,0.9561965,0.9645093,0.972891,0.9879597,1.009958,1.03811,1.06831,1.092959,1.108464,1.121078,1.129017,1.135717,1.141772,1.14561,1.147985,1.148881,1.149097,1.14904,1.14796,1.146102,1.144302,1.143048,1.141937,1.141241,1.140342,1.140076,1.140884,1.141846,1.143715,1.148117,1.152615,1.158097,1.16551,1.173027,1.181406,1.190845,1.200336,1.209742,1.218309,1.225439,1.231375,1.237601,1.243955,1.250743,1.260325,1.272041,1.283005,1.290946,1.296322,1.300454,1.303838,1.306598,1.30843,1.310143,1.311625,1.313012,1.31367,1.312922,1.312498,1.311501,1.311118,1.310735,1.311167,1.311771,1.311872,1.311287,1.309668,1.307945,1.305638,1.303372,1.301379,1.300701,1.301062,1.301296,1.30218,1.301238,1.300078,1.298044,1.295262,1.292585,1.290521,1.289037,1.288365,1.289201,1.290053,1.291283,1.292354,1.291912,1.290448,1.289498,1.28661,1.283725,1.280944
374467,CONV,2,0,1.226588,1.214481,1.218578,1.199751,1.183873,1.168801,1.186147,1.184054,1.179867,1.20326,1.205719,1.20531,1.205584,1.207899,1.204242,1.203329,1.206838,1.208832,1.200029,1.19237,1.198026,1.187426,1.182057,1.179127,1.17905,1.174947,1.172088,1.171271,1.171272,1.173267,1.176038,1.174996,1.178138,1.17577,1.180485,1.185151,1.189001,1.197236,1.204322,1.210838,1.217064,1.221126,1.223411,1.22439,1.225817,1.227092,1.227318,1.227692,1.228824,1.22736,1.227744,1.226576,1.224933,1.223263,1.22261,1.222512,1.221894,1.221849,1.220795,1.221016,1.221791,1.221138,1.221224,1.223904,1.225649,1.22756,1.228301,1.22849,1.230173,1.231153,1.23198,1.233378,1.234611,1.236464,1.238116,1.239657,1.241858,1.243108,1.245466,1.24861,1.250958,1.253022,1.254964,1.255901,1.257149,1.258109,1.257886,1.25807,1.258386,1.257894,1.257748,1.257513,1.25684,1.257267,1.256827,1.25622,1.255905,1.255897,1.254676,1.254163,1.254441,1.253871,1.252234,1.251581,1.251253,1.2522,1.251405,1.251678,1.251016,1.250324,1.249908,1.249207,1.24938,1.248199,1.247987,1.247893,1.247934,1.248252,1.247725,1.247835,1.24812,1.247907,1.248276,1.249377,1.249264
